,UNIT,DATEn,TIMEn,Hour,DESCn,ENTRIESn_hourly,EXITSn_hourly,maxpressurei,maxdewpti,mindewpti,minpressurei,meandewpti,meanpressurei,fog,rain,meanwindspdi,mintempi,meantempi,maxtempi,precipi,thunder
8321,R549,2011-05-02,18:14:02,18,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8322,R549,2011-05-02,18:14:25,18,REGULAR,0.0,87.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8323,R549,2011-05-02,18:16:17,18,REGULAR,0.0,181.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8324,R549,2011-05-02,18:18:01,18,REGULAR,65.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8325,R549,2011-05-02,18:19:19,18,REGULAR,0.0,371.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8326,R549,2011-05-02,18:21:44,18,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8327,R549,2011-05-02,18:22:43,18,REGULAR,16.0,7.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8328,R549,2011-05-02,18:24:27,18,REGULAR,0.0,564.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8329,R549,2011-05-02,18:25:13,18,REGULAR,0.0,413.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8330,R549,2011-05-02,18:25:48,18,REGULAR,158.0,12.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8331,R549,2011-05-02,18:26:19,18,REGULAR,0.0,1651.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8332,R549,2011-05-02,18:26:37,18,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8333,R549,2011-05-02,18:27:18,18,REGULAR,434.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8334,R549,2011-05-02,18:29:16,18,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8335,R549,2011-05-02,18:30:40,18,REGULAR,60.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8336,R549,2011-05-02,18:32:10,18,REGULAR,51.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8337,R549,2011-05-02,18:33:15,18,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8338,R549,2011-05-02,18:33:19,18,REGULAR,0.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8339,R549,2011-05-02,18:34:29,18,REGULAR,96.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8340,R549,2011-05-02,18:37:53,18,REGULAR,283.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8341,R549,2011-05-02,18:40:54,18,REGULAR,117.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8342,R549,2011-05-02,18:41:42,18,REGULAR,114.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8343,R549,2011-05-02,18:43:45,18,REGULAR,181.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8344,R549,2011-05-02,18:44:24,18,REGULAR,34.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8345,R549,2011-05-02,18:47:38,18,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8346,R549,2011-05-02,18:49:41,18,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8347,R549,2011-05-02,18:52:27,18,REGULAR,4.0,877.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8348,R549,2011-05-02,18:52:58,18,REGULAR,0.0,492.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8349,R549,2011-05-02,18:55:04,18,REGULAR,199.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8350,R549,2011-05-02,18:55:32,18,REGULAR,0.0,1073.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8351,R549,2011-05-02,18:57:02,18,REGULAR,11.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8352,R549,2011-05-02,18:57:12,18,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8353,R549,2011-05-02,19:02:16,19,REGULAR,0.0,1037.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8354,R549,2011-05-02,19:05:41,19,REGULAR,0.0,974.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8355,R549,2011-05-02,19:06:57,19,REGULAR,25.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8356,R549,2011-05-02,19:13:15,19,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8357,R549,2011-05-02,19:13:43,19,REGULAR,115.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8358,R549,2011-05-02,19:17:33,19,REGULAR,121.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8359,R549,2011-05-02,19:18:57,19,REGULAR,0.0,1148.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8360,R549,2011-05-02,19:23:37,19,REGULAR,75.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8361,R549,2011-05-02,19:33:24,19,REGULAR,116.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8362,R549,2011-05-02,19:47:40,19,REGULAR,115.0,20.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8363,R549,2011-05-02,19:55:23,19,REGULAR,0.0,689.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8364,R549,2011-05-02,20:00:10,20,REGULAR,138.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8365,R549,2011-05-02,20:09:00,20,REGULAR,755.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8366,R549,2011-05-02,20:11:23,20,REGULAR,64.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8367,R549,2011-05-02,20:13:17,20,REGULAR,0.0,387.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8368,R549,2011-05-02,20:15:48,20,REGULAR,572.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8369,R549,2011-05-02,20:19:49,20,REGULAR,16.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8370,R549,2011-05-02,20:35:08,20,REGULAR,63.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8371,R549,2011-05-02,20:51:33,20,REGULAR,274.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8372,R549,2011-05-02,20:53:37,20,REGULAR,255.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8373,R549,2011-05-02,20:54:11,20,REGULAR,536.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8374,R549,2011-05-02,21:25:50,21,REGULAR,151.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8375,R549,2011-05-02,21:33:29,21,REGULAR,0.0,513.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8376,R549,2011-05-02,21:34:26,21,REGULAR,115.0,5.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8377,R549,2011-05-02,21:47:17,21,REGULAR,0.0,227.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8378,R549,2011-05-02,21:47:52,21,REGULAR,5.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8379,R549,2011-05-02,21:48:55,21,REGULAR,2.0,10.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8380,R549,2011-05-02,21:51:31,21,REGULAR,0.0,281.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8381,R549,2011-05-02,21:56:58,21,REGULAR,0.0,356.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8382,R549,2011-05-02,22:08:32,22,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8383,R549,2011-05-02,22:14:10,22,REGULAR,0.0,619.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8384,R549,2011-05-02,22:15:46,22,REGULAR,89.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8385,R549,2011-05-02,22:17:37,22,REGULAR,147.0,8.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8386,R549,2011-05-02,22:18:44,22,REGULAR,0.0,193.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8387,R549,2011-05-02,22:20:31,22,REGULAR,0.0,229.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8388,R549,2011-05-02,22:23:08,22,REGULAR,6.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8389,R549,2011-05-02,22:23:14,22,REGULAR,0.0,410.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8390,R549,2011-05-02,22:24:31,22,REGULAR,3.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8391,R549,2011-05-02,22:24:56,22,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8392,R549,2011-05-02,22:26:02,22,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8393,R549,2011-05-02,22:26:25,22,REGULAR,0.0,43.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8394,R549,2011-05-02,22:28:17,22,REGULAR,0.0,136.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8395,R549,2011-05-02,22:30:01,22,REGULAR,12.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8396,R549,2011-05-02,22:31:19,22,REGULAR,0.0,117.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8397,R549,2011-05-02,22:32:02,22,REGULAR,0.0,174.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8398,R549,2011-05-02,22:33:44,22,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8399,R549,2011-05-02,22:34:43,22,REGULAR,4.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8400,R549,2011-05-02,22:36:27,22,REGULAR,0.0,327.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8401,R549,2011-05-02,22:37:13,22,REGULAR,0.0,197.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8402,R549,2011-05-02,22:37:48,22,REGULAR,106.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8403,R549,2011-05-02,22:38:19,22,REGULAR,0.0,1116.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8404,R549,2011-05-02,22:38:37,22,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8405,R549,2011-05-02,22:39:18,22,REGULAR,162.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8406,R549,2011-05-02,22:41:16,22,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8407,R549,2011-05-02,22:42:40,22,REGULAR,21.0,5.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8408,R549,2011-05-02,22:44:10,22,REGULAR,36.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8409,R549,2011-05-02,22:45:15,22,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8410,R549,2011-05-02,22:45:19,22,REGULAR,0.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8411,R549,2011-05-02,22:46:29,22,REGULAR,58.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8412,R549,2011-05-02,22:49:53,22,REGULAR,120.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8413,R549,2011-05-02,22:52:54,22,REGULAR,31.0,8.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8414,R549,2011-05-02,22:53:42,22,REGULAR,80.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8415,R549,2011-05-02,22:55:45,22,REGULAR,35.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8416,R549,2011-05-02,22:56:24,22,REGULAR,8.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8417,R549,2011-05-02,22:59:38,22,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8418,R549,2011-05-02,23:04:27,23,REGULAR,3.0,247.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8419,R549,2011-05-02,23:04:58,23,REGULAR,0.0,190.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8420,R549,2011-05-02,23:07:04,23,REGULAR,87.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8421,R549,2011-05-02,23:07:32,23,REGULAR,0.0,500.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8422,R549,2011-05-02,23:09:02,23,REGULAR,3.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8423,R549,2011-05-02,23:09:12,23,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8424,R549,2011-05-02,23:14:16,23,REGULAR,0.0,330.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8425,R549,2011-05-02,23:15:41,23,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8426,R549,2011-05-02,23:17:41,23,REGULAR,0.0,186.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8427,R549,2011-05-02,23:18:57,23,REGULAR,2.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8428,R549,2011-05-02,23:25:15,23,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8429,R549,2011-05-02,23:25:43,23,REGULAR,48.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8430,R549,2011-05-02,23:29:33,23,REGULAR,12.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8431,R549,2011-05-02,23:30:57,23,REGULAR,0.0,208.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8432,R549,2011-05-02,23:35:37,23,REGULAR,6.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8433,R549,2011-05-02,23:45:24,23,REGULAR,26.0,2.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8434,R549,2011-05-02,23:59:40,23,REGULAR,51.0,8.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8435,R550,2011-05-02,00:00:21,0,REGULAR,0.0,11.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8436,R550,2011-05-02,00:15:44,0,REGULAR,179.0,89.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8437,R550,2011-05-02,00:17:55,0,REGULAR,89.0,437.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8438,R550,2011-05-02,00:25:17,0,REGULAR,3.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8439,R550,2011-05-02,00:52:16,0,REGULAR,2.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8440,R550,2011-05-02,01:28:22,1,REGULAR,3.0,16.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8441,R550,2011-05-02,01:29:12,1,REGULAR,344.0,661.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8442,R550,2011-05-02,01:39:17,1,REGULAR,0.0,8.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8443,R550,2011-05-02,01:40:09,1,REGULAR,1.0,6.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8444,R550,2011-05-02,01:40:36,1,REGULAR,5.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8445,R550,2011-05-02,01:41:28,1,REGULAR,0.0,33.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8446,R550,2011-05-02,01:43:44,1,REGULAR,0.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8447,R550,2011-05-02,01:48:03,1,REGULAR,1.0,23.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8448,R550,2011-05-02,01:52:33,1,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8449,R550,2011-05-02,01:53:22,1,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8450,R550,2011-05-02,01:55:31,1,REGULAR,2.0,12.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8451,R550,2011-05-02,02:07:42,2,REGULAR,4.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8452,R550,2011-05-02,02:08:45,2,REGULAR,0.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8453,R550,2011-05-02,02:08:52,2,REGULAR,0.0,16.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8454,R550,2011-05-02,02:09:09,2,REGULAR,59.0,49.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8455,R550,2011-05-02,02:09:32,2,REGULAR,32.0,43.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8456,R550,2011-05-02,02:11:49,2,REGULAR,0.0,34.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8457,R550,2011-05-02,02:18:50,2,REGULAR,1.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8458,R550,2011-05-02,02:19:15,2,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8459,R550,2011-05-02,02:19:40,2,REGULAR,3.0,20.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8460,R550,2011-05-02,02:20:07,2,REGULAR,0.0,1.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8461,R550,2011-05-02,02:20:16,2,REGULAR,74.0,30.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8462,R550,2011-05-02,02:20:37,2,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8463,R550,2011-05-02,02:29:53,2,REGULAR,0.0,11.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8464,R550,2011-05-02,02:31:39,2,REGULAR,0.0,3.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8465,R550,2011-05-02,02:32:17,2,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8466,R550,2011-05-02,02:37:57,2,REGULAR,1.0,5.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8467,R550,2011-05-02,02:38:08,2,REGULAR,0.0,32.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8468,R550,2011-05-02,02:44:02,2,REGULAR,4.0,7.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8469,R550,2011-05-02,02:54:37,2,REGULAR,0.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8470,R550,2011-05-02,02:56:58,2,REGULAR,10.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8471,R550,2011-05-02,02:58:46,2,REGULAR,0.0,0.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
8472,R550,2011-05-02,02:59:36,2,REGULAR,5.0,4.0,30.31,50.0,39.0,30.13,45.0,30.22,0.0,0.0,5.0,50.0,57.0,63.0,0.0,0.0
